date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:39:35	6229/6229	---M--	200	added ('OK')	image/png	etag:%221855-650302a5-bfb1d1539811a4a3;;;%22	https://themewant.com/products/html/kester/assets/images/footer/news2.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/footer/news2.png	(from https://themewant.com/products/html/kester/index-two.html)
01:39:35	6179/6179	---M--	200	added ('OK')	image/png	etag:%221823-650302a5-1f3d886510399b2d;;;%22	https://themewant.com/products/html/kester/assets/images/footer/news3.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/footer/news3.png	(from https://themewant.com/products/html/kester/index-two.html)
01:39:36	5763/5763	---M--	200	added ('OK')	image/png	etag:%221683-650302a5-a0db1c48defa2ca0;;;%22	https://themewant.com/products/html/kester/assets/images/footer/news4.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/footer/news4.png	(from https://themewant.com/products/html/kester/index-two.html)
01:39:36	6017/6017	---M--	200	added ('OK')	image/png	etag:%221781-650302a5-b6089ab56127293c;;;%22	https://themewant.com/products/html/kester/assets/images/footer/news5.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/footer/news5.png	(from https://themewant.com/products/html/kester/index-two.html)
01:39:36	5598/5598	---M--	200	added ('OK')	image/png	etag:%2215de-650302a5-7a3225d5bf77a10;;;%22	https://themewant.com/products/html/kester/assets/images/footer/news6.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/footer/news6.png	(from https://themewant.com/products/html/kester/index-two.html)
01:39:36	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-650302a6-5b6a1ffaedb9a0f3;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/jquery-3.6.0.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/jquery-3.6.0.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:36	60047/60047	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ea8f-650302a6-ef06da358ab6e70a;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/bootstrap.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/bootstrap.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:37	8446/8446	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220fe-650302a6-8ceb23da31c8a6ef;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/wow.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/wow.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:37	139367/139367	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222067-650302a6-130a6cce6f07fa46;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/swiper-bundle.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/swiper-bundle.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:37	0/0	---M--	200	added ('OK')	application/x-javascript	etag:%220-650302a6-bcafcf6a8237660;;;%22	https://themewant.com/products/html/kester/assets/js/vendors/zoom.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/zoom.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:37	942/942	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae-650302a6-2e8c77f291d81d2b;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/timer.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/timer.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:38	7253/7253	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c55-650302a6-d1ab3a2100cd6d4;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/metisMenu.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/metisMenu.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:38	0/0	---M--	200	added ('OK')	application/x-javascript	etag:%220-650302a6-3e99cc4d2131a62e;;;%22	https://themewant.com/products/html/kester/assets/js/vendors/rtsmenu.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/rtsmenu.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:38	35445/35445	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a75-650302a6-66af2379336fc89a;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/isotope.pkgd.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/isotope.pkgd.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:38	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-650302a6-bc1f775168cdf93f;gz%22	https://themewant.com/products/html/kester/assets/js/vendors/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/vendors/jquery.magnific-popup.min.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:39	28833/28833	---M-Z	200	added ('OK')	application/x-javascript	etag:%2270a1-650302a6-f798bc1c7322d433;gz%22	https://themewant.com/products/html/kester/assets/js/main.js	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/js/main.js	(from https://themewant.com/products/html/kester/index-two.html)
01:39:39	133034/133034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-650302a4-3308ad179a5eab7d;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:40	133034/133034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-650302a4-3308ad179a5eab7d;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400d41d.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:41	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-650302a4-6ae062a3cc269e63;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400.woff	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:41	76500/76500	---M--	200	added ('OK')	font/woff2	etag:%2212ad4-650302a4-c90bb9457a7c3e68;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400.woff2	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:41	715847/715847	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aec47-650302a4-2daf7dece6591b97;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400.svg	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:42	559922/559922	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2288b32-650302a4-d3b8c80f370a3ce;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:42	184868/184868	---M--	200	added ('OK')	font/woff2	etag:%222d224-650302a4-65b5c09c15743ce1;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900.woff2	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:42	559922/559922	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2288b32-650302a4-d3b8c80f370a3ce;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.eot?	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900d41d.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:43	559624/559624	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2288a08-650302a4-c9b98c5097b09d68;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900.ttf	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:44	262584/262584	---M--	200	added ('OK')	application/font-woff	etag:%22401b8-650302a4-8d16a2b3943a0ecb;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900.woff	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:44	482470/482470	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2275ca6-650302a5-f3bc631a7bafaac5;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:44	482470/482470	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2275ca6-650302a5-f3bc631a7bafaac5;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300d41d.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:44	185712/185712	---M--	200	added ('OK')	font/woff2	etag:%222d570-650302a5-30840affd147e29b;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300.woff2	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:45	246416/246416	---M--	200	added ('OK')	application/font-woff	etag:%223c290-650302a5-78a87d69656d7568;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300.woff	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:45	2526831/2526831	---M-Z	200	added ('OK')	image/svg+xml	etag:%22268e6f-650302a4-3b297b05fc0c5ce2;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-duotone-900.svg	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:45	482188/482188	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2275b8c-650302a5-3bd805615d58e0f3;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300.ttf	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:46	444214/444214	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226c736-650302a5-e5949e32052b83c0;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:46	2344416/2344416	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223c5e0-650302a5-dcfe6124082bb2b6;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-light-300.svg	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:46	444214/444214	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226c736-650302a5-e5949e32052b83c0;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400d41d.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:46	170020/170020	---M--	200	added ('OK')	font/woff2	etag:%2229824-650302a5-9a1f62612a87e9cf;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400.woff2	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:46	225344/225344	---M--	200	added ('OK')	application/font-woff	etag:%2237040-650302a5-cd8dd0f007b0f9e8;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400.woff	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:47	379262/379262	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225c97e-650302a5-7bc51fabd1ae7eb5;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:47	443920/443920	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%226c610-650302a5-65ed5efb840bfc7f;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400.ttf	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:47	379262/379262	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225c97e-650302a5-7bc51fabd1ae7eb5;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900d41d.eot	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:47	137992/137992	---M--	200	added ('OK')	font/woff2	etag:%2221b08-650302a5-3351c39d514eb4f6;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900.woff2	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:48	2095438/2095438	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ff94e-650302a5-6295b638cd41d121;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-regular-400.svg	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:48	16692/16692	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224134-650302a5-e2267e9d2184ac55;gz%22	https://themewant.com/products/html/kester/assets/fonts/rt-icons.eot?57054479	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/rt-icons9735.eot	(from https://themewant.com/products/html/kester/assets/css/rt-icons.css)
01:39:49	1714802/1714802	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a2a72-650302a5-36ef57323f0e189e;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900.svg	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:49	378980/378980	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225c864-650302a5-9267548ff7700943;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900.ttf	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:49	8956/8956	---M--	200	added ('OK')	font/woff2	etag:%2222fc-650302a5-d832c92345f68798;;;%22	https://themewant.com/products/html/kester/assets/fonts/rt-icons.woff2?57054479	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/rt-icons9735.woff2	(from https://themewant.com/products/html/kester/assets/css/rt-icons.css)
01:39:49	10580/10580	---M--	200	added ('OK')	application/font-woff	etag:%222954-650302a5-5049f57c751fd680;;;%22	https://themewant.com/products/html/kester/assets/fonts/rt-icons.woff?57054479	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/rt-icons9735.woff	(from https://themewant.com/products/html/kester/assets/css/rt-icons.css)
01:39:49	18725/18725	---M-Z	200	added ('OK')	image/svg+xml	etag:%224925-650302a5-479591d030406c48;gz%22	https://themewant.com/products/html/kester/assets/fonts/rt-icons.svg?57054479	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/rt-icons9735.svg	(from https://themewant.com/products/html/kester/assets/css/rt-icons.css)
01:39:50	16524/16524	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22408c-650302a5-938cd724a6258f0a;gz%22	https://themewant.com/products/html/kester/assets/fonts/rt-icons.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/rt-icons.ttf	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:50	184200/184200	---M--	200	added ('OK')	application/font-woff	etag:%222cf88-650302a5-8e233fdf5a58e198;;;%22	https://themewant.com/products/html/kester/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-solid-900.woff	(from https://themewant.com/products/html/kester/assets/css/all.min.css)
01:39:50	132728/132728	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220678-650302a4-e77b7aeaa604c2ef;gz%22	https://themewant.com/products/html/kester/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/fonts/fa-brands-400.ttf	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:50	112119/112119	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Nov%202023%2018:39:49%20GMT	https://themewant.com/products/html/kester/assets/images/background/productbg.webp	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/productbg.webp	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:50	112119/112119	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Nov%202023%2018:39:50%20GMT	https://themewant.com/products/html/kester/assets/images/background/productbghover.webp	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/productbghover.webp	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:51	72739/72739	---M--	200	added ('OK')	image/jpeg	etag:%2211c23-650302a5-f5d58b153ebad1d1;;;%22	https://themewant.com/products/html/kester/assets/images/background/megabg.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/megabg.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:51	156835/156835	---M--	200	added ('OK')	image/jpeg	etag:%22264a3-650302a5-5a3c471dcd90a7ed;;;%22	https://themewant.com/products/html/kester/assets/images/banner/bannerbg1.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/bannerbg1.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:52	221987/221987	---M--	200	added ('OK')	image/jpeg	etag:%2236323-650302a5-ae0669daec6e444b;;;%22	https://themewant.com/products/html/kester/assets/images/background/slide-3.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/slide-3.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:55	1477778/1477778	---M--	200	added ('OK')	image/jpeg	etag:%22168c92-650302a5-757c57e86fd79597;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg7.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg7.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:58	1860551/1860551	---M--	200	added ('OK')	image/jpeg	etag:%221c63c7-650302a5-38dd2d44a9444909;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg6.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg6.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:58	1479039/1479039	---M--	200	added ('OK')	image/jpeg	etag:%2216917f-650302a5-abef7b800d709efd;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg8.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg8.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:39:59	2115513/2115513	---M--	200	added ('OK')	image/jpeg	etag:%222047b9-650302a5-9095b99c34a6f198;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg9.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg9.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:01	2228097/2228097	---M--	200	added ('OK')	image/jpeg	etag:%2221ff81-650302a5-2dfc6ec9e25551b6;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg10.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg10.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:01	47269/47269	---M--	200	added ('OK')	image/jpeg	etag:%22b8a5-650302a5-9dc1dacbb1178231;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg4.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg4.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:01	51586/51586	---M--	200	added ('OK')	image/png	etag:%22c982-650302a5-a625755791acfdb9;;;%22	https://themewant.com/products/html/kester/assets/images/banner/shape1.png	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/shape1.png	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:02	1233705/1233705	---M--	200	added ('OK')	image/jpeg	etag:%2212d329-650302a5-3dc19ae504b55a32;;;%22	https://themewant.com/products/html/kester/assets/images/banner/banner-bg11.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/banner-bg11.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:03	123724/123724	---M--	200	added ('OK')	image/jpeg	etag:%221e34c-650302a5-53224346f4e047a8;;;%22	https://themewant.com/products/html/kester/assets/images/banner/bannerbg2.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/bannerbg2.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:03	101726/101726	---M--	200	added ('OK')	image/jpeg	etag:%2218d5e-650302a5-224c5e59018fe953;;;%22	https://themewant.com/products/html/kester/assets/images/banner/bannerbg-inner.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/bannerbg-inner.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:03	134417/134417	---M--	200	added ('OK')	image/jpeg	etag:%2220d11-650302a5-72a1c6f75087c0bc;;;%22	https://themewant.com/products/html/kester/assets/images/banner/bannerbg6.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/bannerbg6.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:03	15785/15785	---M--	200	added ('OK')	image/jpeg	etag:%223da9-650302a5-e83ed25ddb94dcb;;;%22	https://themewant.com/products/html/kester/assets/images/background/team-details-bg.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/team-details-bg.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:03	1465885/1465885	---M--	200	added ('OK')	image/jpeg	etag:%22165e1d-650302a5-953f216e17c5ec80;;;%22	https://themewant.com/products/html/kester/assets/images/banner/bannerbg3.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/banner/bannerbg3.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:04	152793/152793	---M--	200	added ('OK')	image/jpeg	etag:%22254d9-650302a5-2d9a8fe1ec1914ba;;;%22	https://themewant.com/products/html/kester/assets/images/details/insgt.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/details/insgt.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:04	234399/234399	---M--	200	added ('OK')	image/jpeg	etag:%223939f-650302a5-60222e0f4272ff59;;;%22	https://themewant.com/products/html/kester/assets/images/background/video-1.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/video-1.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:04	47085/47085	---M--	200	added ('OK')	image/jpeg	etag:%22b7ed-650302a5-bda82c7b86a7024b;;;%22	https://themewant.com/products/html/kester/assets/images/background/newsletter-bg.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/newsletter-bg.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:04	15955/15955	---M--	200	added ('OK')	image/jpeg	etag:%223e53-650302a5-9767ac7246c6af65;;;%22	https://themewant.com/products/html/kester/assets/images/background/newsletter-bg2.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/newsletter-bg2.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:05	143016/143016	---M--	200	added ('OK')	image/jpeg	etag:%2222ea8-650302a5-bd8851ebe71ff32b;;;%22	https://themewant.com/products/html/kester/assets/images/background/video-2.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/video-2.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:05	13605/13605	---M--	200	added ('OK')	image/jpeg	etag:%223525-650302a5-58d2b837a7d8048c;;;%22	https://themewant.com/products/html/kester/assets/images/background/highlights-bg.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/highlights-bg.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:05	112119/112119	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Nov%202023%2018:40:04%20GMT	https://themewant.com/products/html/kester/assets/img/services/banne-1.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/img/services/banne-1.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:05	1867/1867	---M--	200	added ('OK')	image/jpeg	etag:%2274b-650302a5-15fb2f00c2c1f2d4;;;%22	https://themewant.com/products/html/kester/assets/images/background/quote-bg.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/background/quote-bg.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:05	20826/20826	---M--	200	added ('OK')	image/jpeg	etag:%22515a-650302a5-42ef4ea8b2b73a2d;;;%22	https://themewant.com/products/html/kester/assets/images/about/about-bg2.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/about/about-bg2.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:06	157606/157606	---M--	200	added ('OK')	image/jpeg	etag:%22267a6-650302a5-28f365ccf78d6e7d;;;%22	https://themewant.com/products/html/kester/assets/images/blog/news15.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/blog/news15.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
01:40:07	206960/206960	---M--	200	added ('OK')	image/jpeg	etag:%2232870-650302a5-717dcb1f1e82bf93;;;%22	https://themewant.com/products/html/kester/assets/images/blog/news14.jpg	C:/My%20Web%20Sites/ball/themewant.com/products/html/kester/assets/images/blog/news14.jpg	(from https://themewant.com/products/html/kester/assets/css/main.css)
